Sloupec1;ZZ_ID;ZZ_kod;PCZ;PCDP;ZZ_nazev;ZZ_druh_kod;ZZ_druh_nazev;ZZ_druh_nazev_sekundarni;ZZ_misto_poskytovani_ID;ZZ_kraj_kod;ZZ_kraj_nazev;ZZ_okres_kod;ZZ_okres_nazev;ZZ_ORP_kod;ZZ_ORP_nazev;ZZ_obec;ZZ_spravni_obvod;ZZ_PSC;ZZ_ulice;ZZ_cislo_domovni_orientacni;ZZ_RUIAN_kod;ZZ_GPS;ZZ_datum_zahajeni_cinnosti;ZZ_obor_pece;ZZ_forma_pece;ZZ_druh_pece;ZZ_rozsah_pece;poskytovatel_druh;poskytovatel_nazev;poskytovatel_osoba_typ;poskytovatel_pravni_forma_kod;poskytovatel_pravni_forma_nazev;poskytovatel_sidlo_kraj_kod;poskytovatel_sidlo_kraj_nazev;poskytovatel_sidlo_okres_kod;poskytovatel_sidlo_okres_nazev;poskytovatel_sidlo_obec;poskytovatel_sidlo_PSC;poskytovatel_sidlo_ulice;poskytovatel_sidlo_cislo_domovni_orientacni;poskytovatel_sidlo_RUIAN_kod;poskytovatel_telefon;poskytovatel_fax;poskytovatel_email;poskytovatel_web;poskytovatel_datova_schranka;poskytovatel_odborny_zastupce;zrizovatel_typ;ZZ_obor_pece_strucne;latitude;longitude;ico_str;ulice_str;match_key;Pondělí;Úterý;Středa;Čtvrtek;Pátek;Sobota;Neděle
5322952;130875;5,32295E+12;0;0;MEDEA Praktik s.r.o.;320;Samost. ordinace všeob. prakt. lékaře;;207356;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;63800;Halasovo náměstí;597/1;19264721.0;POINT(49.223155325666 16.627194332263);01.03.2017;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MEDEA Praktik s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;62100;Jandáskova;444/11 ;19264721.0;;;;http://dana-zahradnikova-lekar.cz;hnuzy8p;Barbora Dolečková;Jiná právnická osoba;Praktik;49.223155325666;16.627194332263;05322952;halasovo náměstí;05322952_halasovo náměstí;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5690595;130874;5,6906E+12;0;0;Praktický lékař Podivín s.r.o.;320;Samost. ordinace všeob. prakt. lékaře;;207537;CZ064;Jihomoravský kraj;CZ0644;Břeclav;6204;Břeclav;Podivín;;69145;Bratislavská;662/52;10052232.0;POINT(48.829064271566 16.854014264736);01.03.2017;všeobecné praktické lékařství;primární ambulantní péče, specializovaná ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;Praktický lékař Podivín s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0644;Břeclav;Břeclav;69003;Na Kopci;1835/26 ;10052232.0;4,208E+11;;ordinacepodivin@gmail.com;www.ordinacepodivin.cz;r8t9mgp;Jana Kazinotová;Jiná právnická osoba;Praktik;48.829064271566;16.854014264736;05690595;bratislavská;05690595_bratislavská;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5714435;130873;5,71444E+12;0;0;PREV - MED s.r.o.;320;Samost. ordinace všeob. prakt. lékaře;;207353;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;62100;Karásek;1767/1;19511183.0;POINT(49.251419638448 16.592200815306);01.03.2017;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;PREV - MED s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;62100;Karásek;1767/1 ;19511183.0;4,20541E+11;;mudr.vincent@email.cz;www.prev-med.cz;7gp98dh;David Vincent;Jiná právnická osoba;Praktik;49.251419638448;16.592200815306;05714435;karásek;05714435_karásek;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5388716;130823;5,38872E+12;0;0;MUDr. Ilja Knotek s.r.o.;320;Samost. ordinace všeob. prakt. lékaře;;207507;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;60200;Údolní;393/18;19169698.0;POINT(49.197713558796 16.599601173566);01.03.2017;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;MUDr. Ilja Knotek s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;60200;Údolní;393/18 ;19169698.0;;;;http://www.mudriljaknotek.cz;e87244c;Ilja Knotek;Jiná právnická osoba;Praktik;49.197713558796;16.599601173566;05388716;údolní;05388716_údolní;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5729271;130811;5,72927E+12;0;0;Sdružené ordinace Bystrc s.r.o.;321;Sam.ord.prakt.lékaře pro děti a dorost;;207388;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;63500;Lýskova;1031/2;19317816.0;POINT(49.218898350202 16.505322519951);01.02.2017;praktické lékařství pro děti a dorost;primární ambulantní péče;;;Sam.ord.prakt.lékaře pro děti a dorost;Sdružené ordinace Bystrc s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ072;Zlínský kraj;CZ0724;Zlín;Otrokovice;76502;Dr. Stojana;307;19317816.0;;;;http://www.sdruzeneordinace.cz/;83kahc4;Eliška Šafránková;Jiná právnická osoba;Praktik;49.218898350202;16.505322519951;05729271;lýskova;05729271_lýskova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
27777308;130789;2,77773E+13;1;0;Luskač s.r.o.;322;Samostatná ordinace PL - stomatologa;;206910;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;60200;Pekařská;440/84;19107188.0;POINT(49.191853892325 16.596761154376);23.11.2016;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;Luskač s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ071;Olomoucký kraj;CZ0715;Šumperk;Nový Malín;78803;;597;19107188.0;4,2072E+11;;info@duosmile.cz;http://www.duosmile.cz;ga6jdz4;Eva Luskačová;Jiná právnická osoba;Zubař;49.191853892325;16.596761154376;27777308;pekařská;27777308_pekařská;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
26065142;130776;2,60651E+13;1;0;DS radiodiagnostika s.r.o.;324;Samostatná ordinace lékaře specialisty;;207371;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;62500;U pošty;402/14;19562985.0;POINT(49.168194570997 16.565047377743);01.01.2017;radiologie a zobrazovací metody;specializovaná ambulantní péče;;;Samostatná ordinace lékaře specialisty;DS radiodiagnostika s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;Pelhřimov;39301;Osvobození;1699;19562985.0;4,20565E+11;4,20565E+11;dsradiodiagnostika@seznam.cz;http://dsradiodiagnostika.cz;wfx2cvv;Ivana Picková;Jiná právnická osoba;Radiologie;49.168194570997;16.565047377743;26065142;u pošty;26065142_u pošty;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
29237939;130775;2,92379E+13;0;3;MUDr. Pavel Krejzlík s.r.o.;324;Samostatná ordinace lékaře specialisty;;207372;CZ064;Jihomoravský kraj;CZ0647;Znojmo;6220;Znojmo;Chvalovice;;66902;;183;18854486.0;POINT(48.764379979364 16.063972927119);29.11.2016;dermatovenerologie;specializovaná ambulantní péče;;;Samostatná ordinace lékaře specialisty;MUDr. Pavel Krejzlík, s. r. o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0645;Hodonín;Kyjov;69701;třída Komenského;616/16 ;18854486.0;4,20726E+11;;info@lasercentra.cz;http://www.eczk.cz;r5rt27x;MUDr. Pavel Krejzlík, MUDr. Simona Bukalová, MUDr. Tomáš Moravec;Jiná právnická osoba;Kožní;48.764379979364;16.063972927119;29237939;nan;29237939_nan;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5641659;130774;5,64166E+12;0;0;MUDr. Tomáš Slanina;324;Samostatná ordinace lékaře specialisty;;207329;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;60200;Masarykova;318/12;19096941.0;POINT(49.192796715114 16.610009522245);20.12.2016;anesteziologie a intenzivní medicína;specializovaná ambulantní péče;;;Samostatná ordinace lékaře specialisty;MUDr. Tomáš Slanina;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;60200;Masarykova;318/12 ;19096941.0;;;;;sar8ptw;;Fyzická osoba;Anesteziologie;49.192796715114;16.610009522245;05641659;masarykova;05641659_masarykova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
76272711;130750;7,62727E+13;0;0;Mgr. Lenka Jakubíčková;351;Samostatné zařízení fyzioterapeuta;;206744;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;63900;Červený kopec;887/2a;27354245.0;POINT(49.181580599485 16.589147487394);21.10.2015;Fyzioterapeut;specializovaná ambulantní péče;léčebně rehabilitační péče;;Samostatné zařízení fyzioterapeuta;Mgr. Lenka Jakubíčková;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;63900;Červený kopec;887/2a;27354245.0;4,20775E+11;;lenka.brabencova@seznam.cz;;d6eu4w2;;Fyzická osoba;Fyzioterapie;49.181580599485;16.589147487394;76272711;červený kopec;76272711_červený kopec;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5606080;130747;5,60608E+12;0;0;Lucie Gyn Brno s.r.o.;323;Samostatná ordinace PL - gynekologa;;246975;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;60200;Veveří;476/39;19170700.0;POINT(49.201734682913 16.598605407336);01.03.2017;gynekologie a porodnictví;ambulantní péče;;;Samostatná ordinace PL - gynekologa;Lucie Gyn Brno s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;60200;Veveří;476/39 ;19170700.0;4,20549E+11;;mudr.marie.charvatova@gmail.com;;qb67s5u;Iva Tauberová;Jiná právnická osoba;Gynekologie;49.201734682913;16.598605407336;05606080;veveří;05606080_veveří;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5678722;130729;5,67872E+12;0;0;MUDr. Bc. Eva Kašparová ;322;Samostatná ordinace PL - stomatologa;;207187;CZ064;Jihomoravský kraj;CZ0646;Vyškov;6215;Slavkov u Brna;Slavkov u Brna;;68401;Tyršova;324;24359840.0;POINT(49.156627225971 16.879856220577);01.03.2017;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;MUDr. Bc. Eva Kašparová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0646;Vyškov;Slavkov u Brna;68401;Tyršova;324;24359840.0;4,20516E+11;;zubar.slavkov@gmail.com;;w73bduq;;Fyzická osoba;Zubař;49.156627225971;16.879856220577;05678722;tyršova;05678722_tyršova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5649978;130728;5,64998E+12;0;0;Havlík Dental Clinic s.r.o.;322;Samostatná ordinace PL - stomatologa;;207261;CZ064;Jihomoravský kraj;CZ0647;Znojmo;6220;Znojmo;Znojmo;;66902;Fibichova;1043/4;10991107.0;POINT(48.858361851202 16.059146011155);01.01.2017;Dentální hygienistka, zubní lékařství;primární ambulantní péče, specializovaná ambulantní péče;;;Samostatná ordinace PL - stomatologa;Havlík Dental Clinic s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0647;Znojmo;Znojmo;66902;Fibichova;1043/4 ;10991107.0;4,20606E+11;;recepce@hdclinic.cz;www.hdclinic.cz;9ea8tam;Ivo Havlík;Jiná právnická osoba;Zubař;48.858361851202;16.059146011155;05649978;fibichova;05649978_fibichova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5510520;130717;5,51052E+12;0;0;Psychambulance s.r.o.;324;Samostatná ordinace lékaře specialisty;;207104;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6216;Šlapanice;Modřice;;66442;Nádražní;663;26949792.0;POINT(49.133674360838 16.608110362878);01.01.2017;psychiatrie;specializovaná ambulantní péče;;;Samostatná ordinace lékaře specialisty;Psychambulance s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Moravany;66448;Žitná;222/49 ;26949792.0;4,20778E+11;;ivana.palcikova@seznam.cz;http://WWW.PSYCHIATRIE-MODRICE.CZ;qpw5dky;Ivana Palčíková;Jiná právnická osoba;Psychologie;49.133674360838;16.608110362878;05510520;nádražní;05510520_nádražní;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5479177;130716;5,47918E+12;0;0;FYZIOTERAPIE Bočková s.r.o.;351;Samostatné zařízení fyzioterapeuta;;243910;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6217;Tišnov;Předklášteří;;66602;Komenského;1066;23999594.0;POINT(49.352401441949 16.402735935023);01.01.2017;Fyzioterapeut;specializovaná ambulantní péče;;;Samostatné zařízení fyzioterapeuta;FYZIOTERAPIE Bočková s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Doubravník;59261;;182;23999594.0;4,20736E+11;;ludmila@bockovarehab.cz;;xih4pup;Ludmila Bočková;Jiná právnická osoba;Fyzioterapie;49.352401441949;16.402735935023;05479177;komenského;05479177_komenského;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5454913;130715;5,45491E+12;0;0;Dental4YOU s.r.o.;322;Samostatná ordinace PL - stomatologa;;207105;CZ064;Jihomoravský kraj;CZ0641;Blansko;6202;Boskovice;Boskovice;;68001;Lidická;936/8;15267393.0;POINT(49.486445353091 16.666052983434);01.12.2016;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;Dental4YOU s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0641;Blansko;Boskovice;68001;Lidická;936/8 ;15267393.0;4,20775E+11;;mddr.stankova@seznam.cz;http://www.zubarkaboskovice.cz;mhe39rv;Kristýna Šméralová;Jiná právnická osoba;Zubař;49.486445353091;16.666052983434;05454913;lidická;05454913_lidická;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5612896;130714;5,6129E+12;0;0;VIVE Dental s.r.o.;322;Samostatná ordinace PL - stomatologa;;207106;CZ064;Jihomoravský kraj;CZ0641;Blansko;6202;Boskovice;Boskovice;;68001;Růžové náměstí;2458/16;40541703.0;POINT(49.489461035769 16.661079661482);01.01.2017;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;VIVE Dental s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0641;Blansko;Boskovice;68001;Růžové náměstí;2458/16 ;40541703.0;4,20775E+11;;ordinace.vitouchova@gmail.com;;fki7xwg;VERONIKA VITOUCHOVÁ;Jiná právnická osoba;Zubař;49.489461035769;16.661079661482;05612896;růžové náměstí;05612896_růžové náměstí;neuvedena;7:30–12:30;neuvedena;7:30–12:30;neuvedena;neuvedena;neuvedena
70288101;130640;7,02881E+13;0;0;Práh jižní Morava, z.ú.;350;Domácí zdravotní péče;;206736;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;62000;Tuřanská;199/12;19051174.0;POINT(49.151718777156 16.656076052067);01.12.2016;Všeobecná sestra;zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská;ošetřovatelská péče;;Domácí zdravotní péče;Práh jižní Morava, z.ú.;právnická osoba;161.0;Ústav;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;62000;Tuřanská;199/12 ;19051174.0;4,20721E+11;;barbora.plochova@prah-brno.cz;http://www.prah-brno.cz/;bt5cnwi;Barbora Plochová;Jiná právnická osoba;Všeobecná;49.151718777156;16.656076052067;70288101;tuřanská;70288101_tuřanská;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
65863861;130634;6,58639E+13;0;0;PhDr. Martina Kosová;340;Samostatné zařízení psychologa;;205166;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;61200;Kociánka;93/2;19694580.0;POINT(49.225870697564 16.606284479924);01.10.2016;Klinický psycholog;specializovaná ambulantní péče;;;Samostatné zařízení psychologa;PhDr. Martina Kosová;fyzická osoba;;;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;61200;Kociánka;93/2 ;19694580.0;4,20722E+11;;kosova@post.cz;http://www.psychologiekosova.cz;pjknu26;;Fyzická osoba;Psychologie;49.225870697564;16.606284479924;65863861;kociánka;65863861_kociánka;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
28337085;130632;2,83371E+13;0;0;Link-in a.s.;350;Domácí zdravotní péče;;206914;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;63900;Bidláky;837/20;26721384.0;POINT(49.177027745457 16.605588756584);01.12.2016;;zdrav. péče poskytovaná ve vlastním soc. prostředí pacienta - domácí péče - ošetřovatelská;ošetřovatelská péče;;Domácí zdravotní péče;Link-in a.s.;právnická osoba;121.0;Akciová společnost;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;63900;Bidláky;837/20 ;26721384.0;4,20533E+11;;info@link-in.cz;http://www.link-in.cz;qgudgg6;Michaela Kučerová;Jiná právnická osoba;Neznámý;49.177027745457;16.605588756584;28337085;bidláky;28337085_bidláky;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5518873;130630;5,51887E+12;0;0;MIMAMED s.r.o.;324;Samostatná ordinace lékaře specialisty;;206906;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;60200;Martinkova;253/7;19289987.0;POINT(49.209112805398 16.613262890151);01.02.2017;psychiatrie;specializovaná ambulantní péče;;;Samostatná ordinace lékaře specialisty;MIMAMED s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;60200;Martinkova;253/7 ;19289987.0;4,20542E+11;;;;hnp5f85;Petr Dirn;Jiná právnická osoba;Psychologie;49.209112805398;16.613262890151;05518873;martinkova;05518873_martinkova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5480990;130629;5,48099E+12;0;1;CERIOS s.r.o.;320;Samost. ordinace všeob. prakt. lékaře;;206745;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;6208;Ivančice;Ivančice;;66491;Ve Sboru;267/25;24037281.0;POINT(49.099991600828 16.378174628006);01.01.2017;všeobecné praktické lékařství;primární ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;CERIOS s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Ivančice;66491;Ve Sboru;267/25 ;24037281.0;4,20546E+11;;dr.cermak@gmail.com;;dfp43by;Vladimír Čermák;Jiná právnická osoba;Praktik;49.099991600828;16.378174628006;05480990;ve sboru;05480990_ve sboru;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
4880986;130628;4,88099E+12;0;0;B-Dent s.r.o.;322;Samostatná ordinace PL - stomatologa;;206913;CZ064;Jihomoravský kraj;CZ0647;Znojmo;6220;Znojmo;Znojmo;;66902;Rudoleckého;909/8;10989838.0;POINT(48.853930433005 16.055088043788);01.12.2016;zubní lékařství;primární ambulantní péče;;;Samostatná ordinace PL - stomatologa;B-Dent s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0647;Znojmo;Znojmo;66902;Rudoleckého;909/8 ;10989838.0;;;;;m7jqbwm;Barbara Nesnídalová;Jiná právnická osoba;Zubař;48.853930433005;16.055088043788;04880986;rudoleckého;04880986_rudoleckého;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
1866044;130612;1,86604E+12;0;0;Medikoma Brno s.r.o.;320;Samost. ordinace všeob. prakt. lékaře;;206920;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;62500;U pošty;402/14;19562985.0;POINT(49.168194570997 16.565047377743);01.01.2017;všeobecné praktické lékařství;primární ambulantní péče, specializovaná ambulantní péče;;;Samost. ordinace všeob. prakt. lékaře;Medikoma Brno s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0642;Brno-město;Brno;62500;U pošty;402/14 ;19562985.0;4,20545E+11;;darjadob@seznam.cz;;exz8exq;Marcela Koláčková;Jiná právnická osoba;Praktik;49.168194570997;16.565047377743;01866044;u pošty;01866044_u pošty;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5624495;130608;5,6245E+12;0;0;Klinická psychologie a poradenství Brno s.r.o.;340;Samostatné zařízení psychologa;;207060;CZ064;Jihomoravský kraj;CZ0642;Brno-město;6203;Brno;Brno;;60200;Masarykova;506/37;19099002.0;POINT(49.191417418545 16.611150639423);01.02.2017;Klinický psycholog;specializovaná ambulantní péče;;;Samostatné zařízení psychologa;Klinická psychologie a poradenství Brno s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;Plzeň;32600;Sporná;192/4 ;19099002.0;4,20604E+11;;liskaryska@post.cz;;vmz77sh;KAMIL RYŠKA;Jiná právnická osoba;Psychologie;49.191417418545;16.611150639423;05624495;masarykova;05624495_masarykova;7-12 | odp: 12-18;7-12 | odp: 12-18;7-12 | odp: 12-18;7-12 | odp: 12-18;7-12 | odp: 12-18;neuvedena;neuvedena
5594375;130607;5,59438E+12;0;0;GEA LIVE, s.r.o. ;324;Samostatná ordinace lékaře specialisty;;207059;CZ064;Jihomoravský kraj;CZ0647;Znojmo;6220;Znojmo;Znojmo;;66902;Jarošova;1231/8b;30193176.0;POINT(48.860639427653 16.053313869705);01.01.2017;gastroenterologie;specializovaná ambulantní péče;;;Samostatná ordinace lékaře specialisty;GEA LIVE, s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0647;Znojmo;Znojmo;66902;Jarošova;1231/8b;30193176.0;;;vhauerova@seznam.cz;;r7t68aq;Věra Hauerová;Jiná právnická osoba;Gastroenterologie;48.860639427653;16.053313869705;05594375;jarošova;05594375_jarošova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5472423;130605;5,47242E+12;0;0;LÉKÁRNA MĚSTEČKO ŽDÁNICE s.r.o. ;510;Lékárna;;207074;CZ064;Jihomoravský kraj;CZ0645;Hodonín;6210;Kyjov;Ždánice;;69632;Městečko;195;13647041.0;POINT(49.066444227101 17.028567809906);01.01.2017;praktické lékárenství;specializovaná ambulantní péče;lékárenská péče;;Lékárna;LÉKÁRNA MĚSTEČKO ŽDÁNICE s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ010;Hlavní město Praha;CZ0100;Hlavní město Praha;Praha 15;10900;Morseova;245;13647041.0;4,20418E+11;;lekarnamestecko@seznam.cz;;keg4kcf;Zdeněk Gross;Jiná právnická osoba;Praktické;49.066444227101;17.028567809906;05472423;městečko;05472423_městečko;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
5561353;130604;5,56135E+12;0;0;Psychiatrie Vyškov s.r.o.;324;Samostatná ordinace lékaře specialisty;;207075;CZ064;Jihomoravský kraj;CZ0646;Vyškov;6219;Vyškov;Vyškov;;68201;Purkyňova;235/36;13893670.0;POINT(49.27751356829 16.979920879488);01.02.2017;psychiatrie;specializovaná ambulantní péče;;;Samostatná ordinace lékaře specialisty;Psychiatrie Vyškov s.r.o.;právnická osoba;112.0;Společnost s ručením omezeným;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;Bílovice nad Svitavou;66401;Fügnerovo nábř.;763;13893670.0;4,20517E+11;;tom.gab@seznam.cz;http://www.psychiatrievyskov.cz;a9m6c7a;Tomáš Gabriel;Jiná právnická osoba;Psychologie;49.27751356829;16.979920879488;05561353;purkyňova;05561353_purkyňova;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena;neuvedena
